% Close Approach Under 0.200km:
%
% Time Elapsed: 64.472 sec
%
% PrimaryID	SecondaryID	MinDistance(km)	Year	Mon	Day	Hour	Min	Sec
%

1	56	0.100	55.000	54.776	55.224
1	57	0.100	56.000	55.747	56.253
1	58	0.100	57.000	56.751	57.250
1	59	0.100	58.000	57.726	58.278
1	60	0.100	59.000	58.731	59.273
1	61	0.100	60.000	59.731	60.269
1	62	0.100	61.000	60.768	61.229
1	63	0.100	62.000	61.777	62.220
1	64	0.100	63.000	62.728	63.271
1	65	0.100	64.000	63.741	64.256
1	66	0.100	65.000	64.741	65.257
1	67	0.100	66.000	65.768	66.231
1	68	0.100	67.000	66.763	67.237
1	69	0.100	68.000	67.742	68.262
1	70	0.100	69.000	68.753	69.250
1	71	0.100	70.000	69.713	70.286
1	72	0.100	71.000	70.725	71.270
1	73	0.100	72.000	71.774	72.224
1	74	0.100	73.000	72.738	73.259
1	75	0.100	74.000	73.729	74.270
1	76	0.100	75.000	74.774	75.227
1	77	0.100	76.000	75.784	76.215
1	78	0.100	77.000	76.737	77.266
1	79	0.100	78.000	77.755	78.247
1	80	0.100	79.000	78.715	79.290
1	81	0.100	80.000	79.730	80.269
1	82	0.100	81.000	80.714	81.283
1	83	0.100	82.000	81.733	82.264
1	84	0.100	83.000	82.752	83.247
1	85	0.100	84.000	83.776	84.223
1	86	0.100	85.000	84.737	85.262
1	87	0.100	86.000	85.776	86.224
1	88	0.100	87.000	86.732	87.268
1	89	0.100	88.000	87.790	88.212
1	90	0.100	89.000	88.713	89.291
1	91	0.100	90.000	89.752	90.249
1	92	0.100	91.000	90.781	91.217
1	93	0.100	92.000	91.768	92.229
1	94	0.100	93.000	92.737	93.262
1	95	0.100	94.000	93.771	94.228
1	96	0.100	95.000	94.770	95.230
1	97	0.100	96.000	95.793	96.208
1	98	0.100	97.000	96.761	97.240
1	99	0.100	98.000	97.767	98.234
1	100	0.100	99.000	98.761	99.242
1	101	0.100	100.000	99.720	100.280
1	102	0.100	101.000	100.729	101.266
1	103	0.100	102.000	101.729	102.266
1	104	0.100	103.000	102.750	103.248
1	105	0.100	104.000	103.777	104.223
1	106	0.100	105.000	104.748	105.251
1	107	0.100	106.000	105.791	106.210
1	108	0.100	107.000	106.738	107.264
1	109	0.100	108.000	107.720	108.283
1	110	0.100	109.000	108.723	109.279
1	111	0.100	110.000	109.740	110.260
1	112	0.100	111.000	110.780	111.218
1	113	0.100	112.000	111.724	112.272
1	114	0.100	113.000	112.737	113.260
1	115	0.100	114.000	113.796	114.205
1	116	0.100	115.000	114.757	115.243
1	117	0.100	116.000	115.735	116.267
1	118	0.100	117.000	116.758	117.245
1	119	0.100	118.000	117.754	118.250
1	120	0.100	119.000	118.726	119.277
1	121	0.100	120.000	119.747	120.252
1	122	0.100	121.000	120.746	121.251
1	123	0.100	122.000	121.782	122.217
1	124	0.100	123.000	122.790	123.208
1	125	0.100	124.000	123.767	124.234
1	126	0.100	125.000	124.740	125.258
1	127	0.100	126.000	125.788	126.213
1	128	0.100	127.000	126.741	127.260
1	129	0.100	128.000	127.767	128.236
1	130	0.100	129.000	128.749	129.253
1	131	0.100	130.000	129.783	130.217
1	132	0.100	131.000	130.716	131.281
1	133	0.100	132.000	131.757	132.241
1	134	0.100	133.000	132.773	133.227
1	135	0.100	134.000	133.733	134.267
1	136	0.100	135.000	134.736	135.265
1	137	0.100	136.000	135.764	136.236
1	138	0.100	137.000	136.766	137.235
1	139	0.100	138.000	137.748	138.255
1	140	0.100	139.000	138.737	139.267
1	141	0.100	140.000	139.715	140.284
1	142	0.100	141.000	140.744	141.253
1	143	0.100	142.000	141.722	142.276
1	144	0.100	143.000	142.780	143.219
1	145	0.100	144.000	143.802	144.198
1	146	0.100	145.000	144.734	145.265
1	147	0.100	146.000	145.785	146.217
1	148	0.100	147.000	146.751	147.252
1	149	0.100	148.000	147.733	148.271
1	150	0.100	149.000	148.741	149.262
1	151	0.100	150.000	149.722	150.277
1	152	0.100	151.000	150.753	151.244
1	153	0.100	152.000	151.723	152.273
1	154	0.100	153.000	152.757	153.240
1	155	0.100	154.000	153.739	154.260
1	156	0.100	155.000	154.754	155.270
1	157	0.100	156.000	155.741	156.255
1	158	0.100	157.000	156.743	157.255
1	159	0.100	158.000	157.735	158.263
1	160	0.100	159.000	158.750	159.248
1	161	0.100	160.000	159.748	160.277
1	162	0.100	161.000	160.718	161.277
1	163	0.100	162.000	161.763	162.235
1	164	0.100	163.000	162.772	163.227
1	165	0.100	164.000	163.787	164.212
1	166	0.100	165.000	164.740	165.285
1	167	0.100	166.000	165.755	166.242
1	168	0.100	167.000	166.766	167.231
1	169	0.100	168.000	167.751	168.248
1	170	0.100	169.000	168.730	169.269
1	171	0.100	170.000	169.733	170.291
1	172	0.100	171.000	170.733	171.263
1	173	0.100	172.000	171.742	172.256
1	174	0.100	173.000	172.726	173.272
1	175	0.100	174.000	173.729	174.269
1	176	0.100	175.000	174.739	175.287
1	177	0.100	176.000	175.765	176.233
1	178	0.100	177.000	176.727	177.269
1	179	0.100	178.000	177.731	178.265
1	180	0.100	179.000	178.737	179.261
1	181	0.100	180.000	179.757	180.245
1	182	0.100	181.000	180.763	181.239
1	183	0.100	182.000	181.762	182.239
1	184	0.100	183.000	182.779	183.223
1	185	0.100	184.000	183.714	184.289
1	186	0.100	185.000	184.717	185.283
1	187	0.100	186.000	185.729	186.269
1	188	0.100	187.000	186.723	187.275
1	189	0.100	188.000	187.730	188.265
1	190	0.100	189.000	188.800	189.200
1	191	0.100	190.000	189.777	190.222
1	192	0.100	191.000	190.735	191.267
1	193	0.100	192.000	191.739	192.265
1	194	0.100	193.000	192.783	193.220
1	195	0.100	194.000	193.774	194.228
1	196	0.100	195.000	194.756	195.244
1	197	0.100	196.000	195.721	196.276
1	198	0.100	197.000	196.774	197.224
1	199	0.100	198.000	197.731	198.266
1	200	0.100	199.000	198.764	199.237
1	201	0.100	200.000	199.743	200.281
1	202	0.100	201.000	200.744	201.252
1	203	0.100	202.000	201.750	202.249
1	204	0.100	203.000	202.728	203.268
1	205	0.100	204.000	203.739	204.260
1	206	0.100	205.000	204.731	205.269
1	207	0.100	206.000	205.767	206.235
1	208	0.100	207.000	206.771	207.230
1	209	0.100	208.000	207.731	208.272
1	210	0.100	209.000	208.721	209.284
1	211	0.100	210.000	209.723	210.276
1	212	0.100	211.000	210.768	211.229
1	213	0.100	212.000	211.740	212.257
1	214	0.100	213.000	212.767	213.230
1	215	0.100	214.000	213.729	214.268
1	216	0.100	215.000	214.746	215.255
1	217	0.100	216.000	215.754	216.248
1	218	0.100	217.000	216.784	217.217
1	219	0.100	218.000	217.734	218.270
1	220	0.100	219.000	218.726	219.277
1	221	0.100	220.000	219.722	220.277
1	222	0.100	221.000	220.770	221.228
1	223	0.100	222.000	221.756	222.243
1	224	0.100	223.000	222.767	223.232
1	225	0.100	224.000	223.758	224.243
1	226	0.100	225.000	224.803	225.198
1	227	0.100	226.000	225.744	226.255
1	228	0.100	227.000	226.731	227.272
1	229	0.100	228.000	227.743	228.260
1	230	0.100	229.000	228.730	229.273
1	231	0.100	230.000	229.748	230.253
1	232	0.100	231.000	230.782	231.216
1	233	0.100	232.000	231.735	232.261
1	234	0.100	233.000	232.737	233.261
1	235	0.100	234.000	233.745	234.254
1	236	0.100	235.000	234.762	235.237
1	237	0.100	236.000	235.770	236.230
1	238	0.100	237.000	236.781	237.219
1	239	0.100	238.000	237.756	238.246
1	240	0.100	239.000	238.713	239.291
1	241	0.100	240.000	239.776	240.223
1	242	0.100	241.000	240.768	241.230
1	243	0.100	242.000	241.754	242.243
1	244	0.100	243.000	242.734	243.262
1	245	0.100	244.000	243.781	244.218
1	246	0.100	245.000	244.757	245.241
1	247	0.100	246.000	245.766	246.233
1	248	0.100	247.000	246.743	247.260
1	249	0.100	248.000	247.755	248.247
1	250	0.100	249.000	248.717	249.288
1	251	0.100	250.000	249.773	250.227
1	252	0.100	251.000	250.725	251.271
1	253	0.100	252.000	251.781	252.217
1	254	0.100	253.000	252.743	253.254
1	255	0.100	254.000	253.732	254.268
1	256	0.100	255.000	254.793	255.207
1	257	0.100	256.000	255.750	256.249
1	258	0.100	257.000	256.775	257.225
1	259	0.100	258.000	257.732	258.272
1	260	0.100	259.000	258.717	259.288
1	261	0.100	260.000	259.731	260.270
1	262	0.100	261.000	260.747	261.250
1	263	0.100	262.000	261.718	262.280
1	264	0.100	263.000	262.792	263.206
1	265	0.100	264.000	263.759	264.240
1	266	0.100	265.000	264.795	265.204
1	267	0.100	266.000	265.739	266.263
1	268	0.100	267.000	266.791	267.211
1	269	0.100	268.000	267.784	268.217
1	270	0.100	269.000	268.788	269.214
1	271	0.100	270.000	269.774	270.226
1	272	0.100	271.000	270.778	271.219
1	273	0.100	272.000	271.772	272.227
1	274	0.100	273.000	272.746	273.253
1	275	0.100	274.000	273.778	274.221
1	276	0.100	275.000	274.773	275.228
1	277	0.100	276.000	275.744	276.258
1	278	0.100	277.000	276.765	277.236
1	279	0.100	278.000	277.746	278.256
1	280	0.100	279.000	278.770	279.233
1	281	0.100	280.000	279.715	280.286
1	282	0.100	281.000	280.783	281.215
1	283	0.100	282.000	281.718	282.277
1	284	0.100	283.000	282.767	283.230
1	285	0.100	284.000	283.734	284.267
1	286	0.100	285.000	284.777	285.224
1	287	0.100	286.000	285.783	286.218
1	288	0.100	287.000	286.768	287.233
1	289	0.100	288.000	287.726	288.276
1	290	0.100	289.000	288.714	289.291
1	291	0.100	290.000	289.712	290.289
1	292	0.100	291.000	290.762	291.235
1	293	0.100	292.000	291.753	292.245
1	294	0.100	293.000	292.779	293.220
1	295	0.100	294.000	293.740	294.260
1	296	0.100	295.000	294.791	295.208
1	297	0.100	296.000	295.746	296.256
1	298	0.100	297.000	296.755	297.245
1	299	0.100	298.000	297.745	298.258
1	300	0.100	299.000	298.725	299.280
1	301	0.100	300.000	299.744	300.256
1	302	0.100	301.000	300.717	301.279
1	303	0.100	302.000	301.761	302.236
1	304	0.100	303.000	302.726	303.271
1	305	0.100	304.000	303.785	304.214
1	306	0.100	305.000	304.797	305.204
1	307	0.100	306.000	305.774	306.227
1	308	0.100	307.000	306.733	307.270
1	309	0.100	308.000	307.785	308.218
1	310	0.100	309.000	308.722	309.281
1	311	0.100	310.000	309.768	310.233
1	312	0.100	311.000	310.721	311.276
1	313	0.100	312.000	311.745	312.251
1	314	0.100	313.000	312.783	313.214
1	315	0.100	314.000	313.746	314.253
1	316	0.100	315.000	314.789	315.212
1	317	0.100	316.000	315.763	316.239
1	318	0.100	317.000	316.734	317.269
1	319	0.100	318.000	317.720	318.281
1	320	0.100	319.000	318.719	319.285
1	321	0.100	320.000	319.722	320.278
1	322	0.100	321.000	320.727	321.270
1	323	0.100	322.000	321.722	322.275
1	324	0.100	323.000	322.724	323.273
1	325	0.100	324.000	323.732	324.266
1	326	0.100	325.000	324.743	325.259
1	327	0.100	326.000	325.790	326.210
1	328	0.100	327.000	326.742	327.260
1	329	0.100	328.000	327.783	328.219
1	330	0.100	329.000	328.760	329.244
1	331	0.100	330.000	329.771	330.230
1	332	0.100	331.000	330.783	331.215
1	333	0.100	332.000	331.756	332.242
1	334	0.100	333.000	332.778	333.220
1	335	0.100	334.000	333.738	334.260
1	336	0.100	335.000	334.749	335.250
1	337	0.100	336.000	335.734	336.268
1	338	0.100	337.000	336.743	337.259
1	339	0.100	338.000	337.729	338.274
1	340	0.100	339.000	338.744	339.259
1	341	0.100	340.000	339.719	340.280
1	342	0.100	341.000	340.775	341.222
1	343	0.100	342.000	341.755	342.241
1	344	0.100	343.000	342.738	343.261
1	345	0.100	344.000	343.788	344.210
1	346	0.100	345.000	344.739	345.259
1	347	0.100	346.000	345.802	346.199
1	348	0.100	347.000	346.747	347.253
1	349	0.100	348.000	347.758	348.244
1	350	0.100	349.000	348.752	349.252
1	351	0.100	350.000	349.751	350.249
1	352	0.100	351.000	350.752	351.245
1	353	0.100	352.000	351.780	352.218
1	354	0.100	353.000	352.736	353.263
1	355	0.100	354.000	353.750	354.250
1	356	0.100	355.000	354.733	355.266
1	357	0.100	356.000	355.764	356.236
1	358	0.100	357.000	356.743	357.261
1	359	0.100	358.000	357.745	358.258
1	360	0.100	359.000	358.776	359.227
1	361	0.100	360.000	359.719	360.281
1	362	0.100	361.000	360.767	361.230
1	363	0.100	362.000	361.749	362.249
1	364	0.100	363.000	362.749	363.248
1	365	0.100	364.000	363.750	364.247
1	366	0.100	365.000	364.747	365.252
1	367	0.100	366.000	365.783	366.217
1	368	0.100	367.000	366.730	367.273
1	369	0.100	368.000	367.787	368.214
1	370	0.100	369.000	368.740	369.265
1	371	0.100	370.000	369.716	370.285
1	372	0.100	371.000	370.715	371.282
1	373	0.100	372.000	371.717	372.278
1	374	0.100	373.000	372.736	373.262
1	375	0.100	374.000	373.732	374.265
1	376	0.100	375.000	374.734	375.264
1	377	0.100	376.000	375.748	376.255
1	378	0.100	377.000	376.751	377.251
1	379	0.100	378.000	377.778	378.225
1	380	0.100	379.000	378.715	379.288
1	381	0.100	380.000	379.721	380.278
1	382	0.100	381.000	380.741	381.255
1	383	0.100	382.000	381.730	382.267
1	384	0.100	383.000	382.793	383.206
1	385	0.100	384.000	383.728	384.269
1	386	0.100	385.000	384.791	385.209
1	387	0.100	386.000	385.732	386.268
1	388	0.100	387.000	386.793	387.209
1	389	0.100	388.000	387.732	388.273
1	390	0.100	389.000	388.738	389.267
1	391	0.100	390.000	389.706	390.295
1	392	0.100	391.000	390.765	391.231
1	393	0.100	392.000	391.767	392.232
1	394	0.100	393.000	392.751	393.248
1	395	0.100	394.000	393.788	394.212
1	396	0.100	395.000	394.736	395.265
1	397	0.100	396.000	395.767	396.233
1	398	0.100	397.000	396.742	397.259
1	399	0.100	398.000	397.779	398.224
1	400	0.100	399.000	398.761	399.241
1	401	0.100	400.000	399.744	400.255
1	402	0.100	401.000	400.732	401.264
1	403	0.100	402.000	401.744	402.255
1	404	0.100	403.000	402.762	403.236
1	405	0.100	404.000	403.738	404.261
1	406	0.100	405.000	404.761	405.240
1	407	0.100	406.000	405.794	406.206
1	408	0.100	407.000	406.747	407.256
1	409	0.100	408.000	407.779	408.222
1	410	0.100	409.000	408.754	409.250
1	411	0.100	410.000	409.768	410.233
1	412	0.100	411.000	410.712	411.284
1	413	0.100	412.000	411.737	412.262
1	414	0.100	413.000	412.783	413.214
1	415	0.100	414.000	413.761	414.239
1	416	0.100	415.000	414.737	415.262
1	417	0.100	416.000	415.751	416.249
1	418	0.100	417.000	416.735	417.268
1	419	0.100	418.000	417.728	418.276
1	420	0.100	419.000	418.771	419.230
1	421	0.100	420.000	419.713	420.288
1	422	0.100	421.000	420.741	421.255
1	423	0.100	422.000	421.790	422.208
1	424	0.100	423.000	422.764	423.235
1	425	0.100	424.000	423.796	424.204
1	426	0.100	425.000	424.746	425.280
1	427	0.100	426.000	425.745	426.252
1	428	0.100	427.000	426.729	427.267
1	429	0.100	428.000	427.797	428.202
1	430	0.100	429.000	428.781	429.220
1	431	0.100	430.000	429.785	430.216
1	432	0.100	431.000	430.760	431.240
1	433	0.100	432.000	431.734	432.270
1	434	0.100	433.000	432.750	433.254
1	435	0.100	434.000	433.736	434.268
1	436	0.100	435.000	434.717	435.283
1	437	0.100	436.000	435.771	436.227
1	438	0.100	437.000	436.786	437.213
1	439	0.100	438.000	437.735	438.265
1	440	0.100	439.000	438.746	439.253
1	441	0.100	440.000	439.752	440.247
1	442	0.100	441.000	440.801	441.200
1	443	0.100	442.000	441.736	442.265
1	444	0.100	443.000	442.725	443.279
1	445	0.100	444.000	443.735	444.268
1	446	0.100	445.000	444.713	445.287
1	447	0.100	446.000	445.741	446.255
1	448	0.100	447.000	446.739	447.257
1	449	0.100	448.000	447.741	448.257
1	450	0.100	449.000	448.738	449.262
1	451	0.100	450.000	449.758	450.264
1	452	0.100	451.000	450.779	451.219
1	453	0.100	452.000	451.771	452.226
1	454	0.100	453.000	452.731	453.265
1	455	0.100	454.000	453.735	454.262
1	456	0.100	455.000	454.731	455.268
1	457	0.100	456.000	455.781	456.220
1	458	0.100	457.000	456.727	457.275
1	459	0.100	458.000	457.774	458.229
1	460	0.100	459.000	458.730	459.274
1	461	0.100	460.000	459.729	460.272
1	462	0.100	461.000	460.726	461.270
1	463	0.100	462.000	461.776	462.221
1	464	0.100	463.000	462.749	463.249
1	465	0.100	464.000	463.729	464.269
1	466	0.100	465.000	464.766	465.235
1	467	0.100	466.000	465.735	466.268
1	468	0.100	467.000	466.727	467.274
1	469	0.100	468.000	467.742	468.261
1	470	0.100	469.000	468.749	469.255
1	471	0.100	470.000	469.730	470.269
1	472	0.100	471.000	470.779	471.219
1	473	0.100	472.000	471.741	472.257
1	474	0.100	473.000	472.731	473.266
1	475	0.100	474.000	473.762	474.237
1	476	0.100	475.000	474.779	475.223
1	477	0.100	476.000	475.749	476.252
1	478	0.100	477.000	476.740	477.263
1	479	0.100	478.000	477.741	478.261
1	480	0.100	479.000	478.777	479.226
1	481	0.100	480.000	479.733	480.267
1	482	0.100	481.000	480.728	481.269
1	483	0.100	482.000	481.774	482.224
1	484	0.100	483.000	482.775	483.224
1	485	0.100	484.000	483.778	484.222
1	486	0.100	485.000	484.774	485.225
1	487	0.100	486.000	485.762	486.238
1	488	0.100	487.000	486.737	487.265
1	489	0.100	488.000	487.745	488.256
1	490	0.100	489.000	488.752	489.250
1	491	0.100	490.000	489.742	490.258
1	492	0.100	491.000	490.722	491.275
1	493	0.100	492.000	491.764	492.234
1	494	0.100	493.000	492.753	493.244
1	495	0.100	494.000	493.740	494.260
1	496	0.100	495.000	494.739	495.262
1	497	0.100	496.000	495.744	496.257
1	498	0.100	497.000	496.764	497.237
1	499	0.100	498.000	497.771	498.232
1	500	0.100	499.000	498.737	499.265
1	501	0.100	500.000	499.724	500.276
1	502	0.100	501.000	500.729	501.266
1	503	0.100	502.000	501.731	502.265
1	504	0.100	503.000	502.746	503.253
1	505	0.100	504.000	503.744	504.256
1	506	0.100	505.000	504.770	505.231
1	507	0.100	506.000	505.767	506.235
1	508	0.100	507.000	506.737	507.265
1	509	0.100	508.000	507.778	508.223
1	510	0.100	509.000	508.750	509.253
1	511	0.100	510.000	509.761	510.239
1	512	0.100	511.000	510.730	511.267
1	513	0.100	512.000	511.731	512.264
1	514	0.100	513.000	512.766	513.232
1	515	0.100	514.000	513.755	514.246
1	516	0.100	515.000	514.744	515.256
1	517	0.100	516.000	515.733	516.269
1	518	0.100	517.000	516.786	517.216
1	519	0.100	518.000	517.788	518.214
1	520	0.100	519.000	518.730	519.274
1	521	0.100	520.000	519.742	520.259
1	522	0.100	521.000	520.710	521.286
1	523	0.100	522.000	521.756	522.242
1	524	0.100	523.000	522.793	523.206
1	525	0.100	524.000	523.796	524.202
1	526	0.100	525.000	524.797	525.204
1	527	0.100	526.000	525.736	526.267
1	528	0.100	527.000	526.734	527.269
1	529	0.100	528.000	527.725	528.279
1	530	0.100	529.000	528.726	529.279
1	531	0.100	530.000	529.710	530.290
1	532	0.100	531.000	530.759	531.238
1	533	0.100	532.000	531.792	532.207
1	534	0.100	533.000	532.762	533.235
1	535	0.100	534.000	533.748	534.251
1	536	0.100	535.000	534.757	535.242
1	537	0.100	536.000	535.779	536.223
1	538	0.100	537.000	536.791	537.210
1	539	0.100	538.000	537.790	538.213
1	540	0.100	539.000	538.779	539.224
1	541	0.100	540.000	539.762	540.238
1	542	0.100	541.000	540.780	541.217
1	543	0.100	542.000	541.726	542.272
1	544	0.100	543.000	542.727	543.272
1	545	0.100	544.000	543.747	544.252
1	546	0.100	545.000	544.762	545.240
1	547	0.100	546.000	545.747	546.255
1	548	0.100	547.000	546.749	547.252
1	549	0.100	548.000	547.789	548.212
1	550	0.100	549.000	548.733	549.270
1	551	0.100	550.000	549.776	550.224
1	552	0.100	551.000	550.757	551.240
1	553	0.100	552.000	551.754	552.243
1	554	0.100	553.000	552.731	553.268
1	555	0.100	554.000	553.735	554.264
1	556	0.100	555.000	554.755	555.245
1	557	0.100	556.000	555.773	556.229
1	558	0.100	557.000	556.778	557.223
1	559	0.100	558.000	557.755	558.246
1	560	0.100	559.000	558.751	559.252
1	561	0.100	560.000	559.766	560.233
1	562	0.100	561.000	560.741	561.255
1	563	0.100	562.000	561.724	562.273
1	564	0.100	563.000	562.757	563.241
1	565	0.100	564.000	563.732	564.265
1	566	0.100	565.000	564.753	565.249
1	567	0.100	566.000	565.760	566.242
1	568	0.100	567.000	566.798	567.203
1	569	0.100	568.000	567.732	568.271
1	570	0.100	569.000	568.781	569.221
1	571	0.100	570.000	569.712	570.288
1	572	0.100	571.000	570.734	571.263
1	573	0.100	572.000	571.746	572.251
1	574	0.100	573.000	572.770	573.229
1	575	0.100	574.000	573.799	574.201
1	576	0.100	575.000	574.738	575.261
1	577	0.100	576.000	575.800	576.200
1	578	0.100	577.000	576.760	577.241
1	579	0.100	578.000	577.741	578.261
1	580	0.100	579.000	578.722	579.283
1	581	0.100	580.000	579.707	580.293
1	582	0.100	581.000	580.784	581.214
1	583	0.100	582.000	581.727	582.270
1	584	0.100	583.000	582.779	583.219
1	585	0.100	584.000	583.737	584.262
1	586	0.100	585.000	584.739	585.261
1	587	0.100	586.000	585.755	586.247
1	588	0.100	587.000	586.795	587.206
1	589	0.100	588.000	587.743	588.258
1	590	0.100	589.000	588.751	589.252
1	591	0.100	590.000	589.775	590.225
1	592	0.100	591.000	590.750	591.246
1	593	0.100	592.000	591.722	592.273
1	594	0.100	593.000	592.725	593.275
1	595	0.100	594.000	593.732	594.269
1	596	0.100	595.000	594.747	595.252
1	597	0.100	596.000	595.758	596.241
1	598	0.100	597.000	596.795	597.207
1	599	0.100	598.000	597.721	598.283
1	600	0.100	599.000	598.738	599.266
1	601	0.100	600.000	599.715	600.284
1	602	0.100	601.000	600.765	601.233
1	603	0.100	602.000	601.718	602.279
1	604	0.100	603.000	602.741	603.258
1	605	0.100	604.000	603.769	604.230
1	606	0.100	605.000	604.771	605.230
1	607	0.100	606.000	605.770	606.230
1	608	0.100	607.000	606.776	607.226
1	609	0.100	608.000	607.732	608.269
1	610	0.100	609.000	608.723	609.280
1	611	0.100	610.000	609.714	610.285
1	612	0.100	611.000	610.744	611.253
1	613	0.100	612.000	611.724	612.272
1	614	0.100	613.000	612.724	613.271
1	615	0.100	614.000	613.757	614.242
1	616	0.100	615.000	614.770	615.231
1	617	0.100	616.000	615.786	616.213
1	618	0.100	617.000	616.754	617.248
1	619	0.100	618.000	617.751	618.250
1	620	0.100	619.000	618.721	619.283
1	621	0.100	620.000	619.714	620.285
1	622	0.100	621.000	620.759	621.238
1	623	0.100	622.000	621.753	622.246
1	624	0.100	623.000	622.727	623.273
1	625	0.100	624.000	623.740	624.259
1	626	0.100	625.000	624.799	625.221
1	627	0.100	626.000	625.769	626.229
1	628	0.100	627.000	626.775	627.223
1	629	0.100	628.000	627.727	628.270
1	630	0.100	629.000	628.737	629.261
1	631	0.100	630.000	629.801	630.200
1	632	0.100	631.000	630.730	631.270
1	633	0.100	632.000	631.734	632.270
1	634	0.100	633.000	632.748	633.255
1	635	0.100	634.000	633.723	634.280
1	636	0.100	635.000	634.769	635.231
1	637	0.100	636.000	635.757	636.240
1	638	0.100	637.000	636.738	637.258
1	639	0.100	638.000	637.788	638.211
1	640	0.100	639.000	638.756	639.244
1	641	0.100	640.000	639.776	640.224
1	642	0.100	641.000	640.791	641.209
1	643	0.100	642.000	641.726	642.274
1	644	0.100	643.000	642.725	643.278
1	645	0.100	644.000	643.785	644.218
1	646	0.100	645.000	644.726	645.273
1	647	0.100	646.000	645.746	646.251
1	648	0.100	647.000	646.788	647.210
1	649	0.100	648.000	647.735	648.264
1	650	0.100	649.000	648.755	649.243
1	651	0.100	650.000	649.798	650.223
1	652	0.100	651.000	650.762	651.236
1	653	0.100	652.000	651.717	652.279
1	654	0.100	653.000	652.752	653.246
1	655	0.100	654.000	653.750	654.249
1	656	0.100	655.000	654.779	655.220
1	657	0.100	656.000	655.745	656.255
1	658	0.100	657.000	656.744	657.259
1	659	0.100	658.000	657.732	658.270
1	660	0.100	659.000	658.736	659.268
1	661	0.100	660.000	659.712	660.288
1	662	0.100	661.000	660.711	661.284
1	663	0.100	662.000	661.787	662.212
1	664	0.100	663.000	662.737	663.260
1	665	0.100	664.000	663.800	664.200
1	666	0.100	665.000	664.746	665.256
1	667	0.100	666.000	665.743	666.259
1	668	0.100	667.000	666.744	667.259
1	669	0.100	668.000	667.734	668.268
1	670	0.100	669.000	668.751	669.253
1	671	0.100	670.000	669.720	670.281
1	672	0.100	671.000	670.760	671.237
1	673	0.100	672.000	671.717	672.279
1	674	0.100	673.000	672.734	673.262
1	675	0.100	674.000	673.779	674.219
1	676	0.100	675.000	674.735	675.290
1	677	0.100	676.000	675.709	676.287
1	678	0.100	677.000	676.746	677.253
1	679	0.100	678.000	677.730	678.266
1	680	0.100	679.000	678.732	679.266
1	681	0.100	680.000	679.740	680.261
1	682	0.100	681.000	680.796	681.205
1	683	0.100	682.000	681.769	682.234
1	684	0.100	683.000	682.756	683.248
1	685	0.100	684.000	683.723	684.280
1	686	0.100	685.000	684.714	685.285
1	687	0.100	686.000	685.748	686.248
1	688	0.100	687.000	686.758	687.239
1	689	0.100	688.000	687.761	688.237
1	690	0.100	689.000	688.746	689.251
1	691	0.100	690.000	689.736	690.265
1	692	0.100	691.000	690.778	691.223
